fid,nom_officiel,nom_officiel_en_majuscules,code_insee,code_insee_du_departement,code_insee_de_la_region,codes_siren_des_epci,latitude,longitude
325,Saint-Nizier-le-Désert,SAINT-NIZIER-LE-DESERT,"01381","01","84","200069193",46.05276,5.14204
326,Sainte-Olive,SAINTE-OLIVE,"01382","01","84","200069193",46.01404,4.93601
327,Saint-Paul-de-Varax,SAINT-PAUL-DE-VARAX,"01383","01","84","200069193",46.09555,5.12760
328,Saint-Rambert-en-Bugey,SAINT-RAMBERT-EN-BUGEY,"01384","01","84","240100883",45.95098,5.44015
329,Saint-Rémy,SAINT-REMY,"01385","01","84","200071751",46.18424,5.16771
330,Saint-Sorlin-en-Bugey,SAINT-SORLIN-EN-BUGEY,"01386","01","84","240100883",45.88628,5.37661
331,Saint-Sulpice,SAINT-SULPICE,"01387","01","84","200071751",46.32065,5.04170
332,Saint-Trivier-de-Courtes,SAINT-TRIVIER-DE-COURTES,"01388","01","84","200071751",46.46144,5.06652
333,Saint-Trivier-sur-Moignans,SAINT-TRIVIER-SUR-MOIGNANS,"01389","01","84","200069193",46.06178,4.90083
334,Saint-Vulbas,SAINT-VULBAS,"01390","01","84","240100883",45.82241,5.27040
335,Salavre,SALAVRE,"01391","01","84","200071751",46.36376,5.34720
336,Samognat,SAMOGNAT,"01392","01","84","200042935",46.26429,5.58554
337,Sandrans,SANDRANS,"01393","01","84","200069193",46.06553,4.98216
338,Sault-Brénaz,SAULT-BRENAZ,"01396","01","84","240100883",45.86530,5.40359
339,Sauverny,SAUVERNY,"01397","01","84","240100750",46.31274,6.11012
340,Savigneux,SAVIGNEUX,"01398","01","84","200042497",45.99720,4.85749
341,Ségny,SEGNY,"01399","01","84","240100750",46.29413,6.07332
342,Seillonnaz,SEILLONNAZ,"01400","01","84","240100883",45.79715,5.49767
343,Sergy,SERGY,"01401","01","84","240100750",46.26313,5.98892
344,Sermoyer,SERMOYER,"01402","01","84","200071371",46.49845,4.97794
345,Serrières-de-Briord,SERRIERES-DE-BRIORD,"01403","01","84","240100883",45.81318,5.44156
346,Serrières-sur-Ain,SERRIERES-SUR-AIN,"01404","01","84","200029999",46.14628,5.44964
347,Servas,SERVAS,"01405","01","84","200071751",46.13924,5.17931
348,Servignat,SERVIGNAT,"01406","01","84","200071751",46.43500,5.05545
349,Seyssel,SEYSSEL,"01407","01","84","200070852",45.94819,5.82618
350,Simandre-sur-Suran,SIMANDRE-SUR-SURAN,"01408","01","84","200071751",46.23396,5.42260
351,Sonthonnax-la-Montagne,SONTHONNAX-LA-MONTAGNE,"01410","01","84","200042935",46.22418,5.50663
352,Souclin,SOUCLIN,"01411","01","84","240100883",45.87802,5.43067
353,Sulignat,SULIGNAT,"01412","01","84","200069193",46.17318,4.95724
354,Talissieu,TALISSIEU,"01415","01","84","200040350",45.86345,5.72050
355,Tenay,TENAY,"01416","01","84","240100883",45.92282,5.51461
356,Thil,THIL,"01418","01","84","240100800",45.81684,5.01756
357,Thoiry,THOIRY,"01419","01","84","240100750",46.24365,5.96528
358,Thoissey,THOISSEY,"01420","01","84","200070118",46.17062,4.79552
359,Torcieu,TORCIEU,"01421","01","84","240100883",45.92161,5.40342
360,Tossiat,TOSSIAT,"01422","01","84","200071751",46.13852,5.30361
361,Toussieux,TOUSSIEUX,"01423","01","84","200042497",45.96024,4.82912
362,Tramoyes,TRAMOYES,"01424","01","84","240100800",45.87458,4.96414
363,La Tranclière,LA TRANCLIERE,"01425","01","84","200071751",46.09710,5.26145
364,Val-Revermont,VAL-REVERMONT,"01426","01","84","200071751",46.28573,5.36344
365,Trévoux,TREVOUX,"01427","01","84","200042497",45.94102,4.77045
366,Valeins,VALEINS,"01428","01","84","200069193",46.11458,4.86518
367,Vandeins,VANDEINS,"01429","01","84","200071751",46.21741,5.08142
368,Varambon,VARAMBON,"01430","01","84","200029999",46.04348,5.29433
369,Vaux-en-Bugey,VAUX-EN-BUGEY,"01431","01","84","240100883",45.92019,5.36401
370,Verjon,VERJON,"01432","01","84","200071751",46.34595,5.34848
371,Vernoux,VERNOUX,"01433","01","84","200071751",46.48492,5.10568
372,Versailleux,VERSAILLEUX,"01434","01","84","200069193",45.98567,5.11241
373,Versonnex,VERSONNEX,"01435","01","84","240100750",46.30005,6.10070
374,Vesancy,VESANCY,"01436","01","84","240100750",46.36148,6.08458
375,Vescours,VESCOURS,"01437","01","84","200071751",46.47472,5.02615
376,Vésines,VESINES,"01439","01","84","200071371",46.35898,4.86242
377,Vieu-d'Izenave,VIEU-D'IZENAVE,"01441","01","84","200042935",46.08522,5.54947
378,Villars-les-Dombes,VILLARS-LES-DOMBES,"01443","01","84","200069193",45.99262,5.04500
379,Villebois,VILLEBOIS,"01444","01","84","240100883",45.84845,5.44738
380,Villemotier,VILLEMOTIER,"01445","01","84","200071751",46.34570,5.31038
381,Villeneuve,VILLENEUVE,"01446","01","84","200042497",46.03152,4.85134
382,Villereversure,VILLEREVERSURE,"01447","01","84","200071751",46.19238,5.39470
383,Villes,VILLES,"01448","01","84","240100891",46.09544,5.75788
384,Villette-sur-Ain,VILLETTE-SUR-AIN,"01449","01","84","200069193",46.00984,5.25208
385,Villieu-Loyes-Mollon,VILLIEU-LOYES-MOLLON,"01450","01","84","240100883",45.93232,5.22952
386,Viriat,VIRIAT,"01451","01","84","200071751",46.25075,5.22307
387,Virieu-le-Grand,VIRIEU-LE-GRAND,"01452","01","84","200040350",45.84672,5.63996
388,Arvière-en-Valromey,ARVIERE-EN-VALROMEY,"01453","01","84","200040350",45.91630,5.73543
389,Virignin,VIRIGNIN,"01454","01","84","200040350",45.72678,5.71306
390,Vongnes,VONGNES,"01456","01","84","200040350",45.81297,5.72456
391,Vonnas,VONNAS,"01457","01","84","200070555",46.21672,4.99731
392,Abbécourt,ABBECOURT,"02001","02","32","200071785",49.59968,3.17685
393,Achery,ACHERY,"02002","02","32","200071785",49.69401,3.39749
394,Acy,ACY,"02003","02","32","240200477",49.34692,3.41818
395,Agnicourt-et-Séchelles,AGNICOURT-ET-SECHELLES,"02004","02","32","240200469",49.71647,3.96100
396,Aguilcourt,AGUILCOURT,"02005","02","32","240200576",49.39374,3.96780
397,Aisonville-et-Bernoville,AISONVILLE-ET-BERNOVILLE,"02006","02","32","200071983",49.93032,3.51141
398,Aizelles,AIZELLES,"02007","02","32","240200592",49.48500,3.81851
399,Aizy-Jouy,AIZY-JOUY,"02008","02","32","240200501",49.43870,3.51124
400,Alaincourt,ALAINCOURT,"02009","02","32","200040426",49.76638,3.36716
401,Allemant,ALLEMANT,"02010","02","32","240200501",49.46254,3.45337
402,Ambleny,AMBLENY,"02011","02","32","200071991",49.37663,3.18377
403,Ambrief,AMBRIEF,"02012","02","32","240200519",49.32149,3.40372
404,Amifontaine,AMIFONTAINE,"02013","02","32","240200576",49.49863,3.92288
405,Amigny-Rouy,AMIGNY-ROUY,"02014","02","32","200071785",49.61076,3.30279
406,Ancienville,ANCIENVILLE,"02015","02","32","200071991",49.21888,3.20824
407,Andelain,ANDELAIN,"02016","02","32","200071785",49.64118,3.36942
408,Anguilcourt-le-Sart,ANGUILCOURT-LE-SART,"02017","02","32","200071785",49.69409,3.42788
409,Anizy-le-Grand,ANIZY-LE-GRAND,"02018","02","32","200071769",49.51610,3.45303
410,Annois,ANNOIS,"02019","02","32","200071892",49.71952,3.17603
411,Any-Martin-Rieux,ANY-MARTIN-RIEUX,"02020","02","32","240200600",49.88164,4.22393
412,Archon,ARCHON,"02021","02","32","240200634",49.74412,4.11978
413,Arcy-Sainte-Restitue,ARCY-SAINTE-RESTITUE,"02022","02","32","240200519",49.25492,3.47863
414,Armentières-sur-Ourcq,ARMENTIERES-SUR-OURCQ,"02023","02","32","200072031",49.17404,3.38702
415,Arrancy,ARRANCY,"02024","02","32","200043495",49.49883,3.76423
416,Artemps,ARTEMPS,"02025","02","32","200071892",49.76160,3.19737
417,Assis-sur-Serre,ASSIS-SUR-SERRE,"02027","02","32","240200469",49.68057,3.55456
418,Athies-sous-Laon,ATHIES-SOUS-LAON,"02028","02","32","200043495",49.57591,3.69000
419,Attilly,ATTILLY,"02029","02","32","240200493",49.85535,3.15429
420,Aubencheul-aux-Bois,AUBENCHEUL-AUX-BOIS,"02030","02","32","240200493",50.02408,3.26118
421,Aubenton,AUBENTON,"02031","02","32","240200600",49.82533,4.19027
422,Aubigny-aux-Kaisnes,AUBIGNY-AUX-KAISNES,"02032","02","32","200071892",49.77240,3.11951
423,Aubigny-en-Laonnois,AUBIGNY-EN-LAONNOIS,"02033","02","32","240200592",49.49698,3.79231
424,Audignicourt,AUDIGNICOURT,"02034","02","32","200071991",49.47783,3.12738
425,Audigny,AUDIGNY,"02035","02","32","200071983",49.86635,3.63193
426,Augy,AUGY,"02036","02","32","240200501",49.34024,3.51105
427,Aulnois-sous-Laon,AULNOIS-SOUS-LAON,"02037","02","32","200043495",49.61987,3.60948
428,Les Autels,LES AUTELS,"02038","02","32","240200634",49.76114,4.22409
429,Autremencourt,AUTREMENCOURT,"02039","02","32","240200469",49.70535,3.79358
430,Autreppes,AUTREPPES,"02040","02","32","240200444",49.89710,3.85600
431,Autreville,AUTREVILLE,"02041","02","32","200071785",49.58569,3.23666
432,Azy-sur-Marne,AZY-SUR-MARNE,"02042","02","32","200072031",49.00439,3.36001
433,Bagneux,BAGNEUX,"02043","02","32","240200477",49.45993,3.27904
434,Bancigny,BANCIGNY,"02044","02","32","240200444",49.79802,4.03652
435,Barenton-Bugny,BARENTON-BUGNY,"02046","02","32","240200469",49.62209,3.66179
436,Barenton-Cel,BARENTON-CEL,"02047","02","32","240200469",49.64769,3.64516
437,Barenton-sur-Serre,BARENTON-SUR-SERRE,"02048","02","32","240200469",49.66785,3.69073
438,Barisis-aux-Bois,BARISIS-AUX-BOIS,"02049","02","32","200071769",49.57753,3.32758
439,Barzy-en-Thiérache,BARZY-EN-THIERACHE,"02050","02","32","240200444",50.03976,3.74928
440,Barzy-sur-Marne,BARZY-SUR-MARNE,"02051","02","32","200072031",49.09133,3.56167
441,Bassoles-Aulers,BASSOLES-AULERS,"02052","02","32","200071769",49.53331,3.38483
442,Vallées en Champagne,VALLEES EN CHAMPAGNE,"02053","02","32","200072031",49.00794,3.61655
443,Bazoches-et-Saint-Thibaut,BAZOCHES-ET-SAINT-THIBAUT,"02054","02","32","240200501",49.30136,3.61585
444,Beaumé,BEAUME,"02055","02","32","240200600",49.82084,4.15195
445,Beaumont-en-Beine,BEAUMONT-EN-BEINE,"02056","02","32","200071785",49.68787,3.13193
446,Beaurevoir,BEAUREVOIR,"02057","02","32","240200493",49.99667,3.33007
447,Beaurieux,BEAURIEUX,"02058","02","32","240200592",49.40210,3.75239
448,Beautor,BEAUTOR,"02059","02","32","200071785",49.64826,3.33812
449,Beauvois-en-Vermandois,BEAUVOIS-EN-VERMANDOIS,"02060","02","32","240200493",49.83415,3.10311
450,Becquigny,BECQUIGNY,"02061","02","32","240200493",50.01609,3.45994
451,Belleau,BELLEAU,"02062","02","32","200072031",49.08320,3.29982
452,Bellenglise,BELLENGLISE,"02063","02","32","240200493",49.92598,3.24454
453,Belleu,BELLEU,"02064","02","32","240200477",49.35707,3.34015
454,Bellicourt,BELLICOURT,"02065","02","32","240200493",49.95935,3.23015
455,Benay,BENAY,"02066","02","32","200040426",49.75561,3.30849
456,Bergues-sur-Sambre,BERGUES-SUR-SAMBRE,"02067","02","32","240200444",50.02961,3.71193
457,Berlancourt,BERLANCOURT,"02068","02","32","240200444",49.78064,3.75542
458,Berlise,BERLISE,"02069","02","32","240200634",49.66198,4.11342
459,Bernot,BERNOT,"02070","02","32","200071983",49.87887,3.48686
460,Berny-Rivière,BERNY-RIVIERE,"02071","02","32","200071991",49.41138,3.14989
461,Berrieux,BERRIEUX,"02072","02","32","240200592",49.48294,3.85250
462,Berry-au-Bac,BERRY-AU-BAC,"02073","02","32","240200576",49.40865,3.89901
463,Bertaucourt-Epourdon,BERTAUCOURT-EPOURDON,"02074","02","32","200071785",49.62734,3.39735
464,Berthenicourt,BERTHENICOURT,"02075","02","32","200040426",49.77862,3.37264
465,Bertricourt,BERTRICOURT,"02076","02","32","240200576",49.39734,4.01206
466,Besmé,BESME,"02078","02","32","200071769",49.53405,3.16331
467,Besmont,BESMONT,"02079","02","32","240200600",49.82349,4.11746
468,Besny-et-Loizy,BESNY-ET-LOIZY,"02080","02","32","200043495",49.59242,3.57716
469,Béthancourt-en-Vaux,BETHANCOURT-EN-VAUX,"02081","02","32","200071785",49.62908,3.14075
470,Beugneux,BEUGNEUX,"02082","02","32","240200519",49.22731,3.41648
471,Beuvardes,BEUVARDES,"02083","02","32","200072031",49.13070,3.49165
472,Bézu-le-Guéry,BEZU-LE-GUERY,"02084","02","32","240200584",49.01047,3.22785
473,Bézu-Saint-Germain,BEZU-SAINT-GERMAIN,"02085","02","32","200072031",49.10483,3.40829
474,Bichancourt,BICHANCOURT,"02086","02","32","200071785",49.57914,3.21265
475,Bieuxy,BIEUXY,"02087","02","32","200071991",49.44746,3.26993
476,Bièvres,BIEVRES,"02088","02","32","200043495",49.49253,3.71413
477,Billy-sur-Aisne,BILLY-SUR-AISNE,"02089","02","32","240200477",49.35535,3.37594
478,Billy-sur-Ourcq,BILLY-SUR-OURCQ,"02090","02","32","240200519",49.22146,3.29914
479,Blanzy-lès-Fismes,BLANZY-LES-FISMES,"02091","02","32","240200501",49.33697,3.67144
480,Blérancourt,BLERANCOURT,"02093","02","32","200071769",49.50788,3.15089
481,Blesmes,BLESMES,"02094","02","32","200072031",49.02647,3.46423
482,Bohain-en-Vermandois,BOHAIN-EN-VERMANDOIS,"02095","02","32","240200493",49.98903,3.46501
483,Bois-lès-Pargny,BOIS-LES-PARGNY,"02096","02","32","240200469",49.73717,3.65417
484,Boncourt,BONCOURT,"02097","02","32","240200576",49.62644,3.95610
485,Bonneil,BONNEIL,"02098","02","32","200072031",49.00805,3.34577
486,Bonnesvalyn,BONNESVALYN,"02099","02","32","200072031",49.12620,3.32511
487,Bony,BONY,"02100","02","32","240200493",49.99065,3.22077
488,Bosmont-sur-Serre,BOSMONT-SUR-SERRE,"02101","02","32","240200469",49.73916,3.86695
489,Bouconville-Vauclair,BOUCONVILLE-VAUCLAIR,"02102","02","32","240200592",49.46019,3.75668
490,Boué,BOUE,"02103","02","32","240200444",50.01155,3.71446
491,Bouffignereux,BOUFFIGNEREUX,"02104","02","32","240200576",49.37853,3.84614
492,Bouresches,BOURESCHES,"02105","02","32","200072031",49.06705,3.31670
493,Bourg-et-Comin,BOURG-ET-COMIN,"02106","02","32","240200592",49.40289,3.65977
494,Bourguignon-sous-Coucy,BOURGUIGNON-SOUS-COUCY,"02107","02","32","200071769",49.54335,3.15467
495,Bourguignon-sous-Montbavin,BOURGUIGNON-SOUS-MONTBAVIN,"02108","02","32","200071769",49.52909,3.53703
496,La Bouteille,LA BOUTEILLE,"02109","02","32","240200444",49.87829,3.96176
497,Braine,BRAINE,"02110","02","32","240200501",49.34852,3.53676
498,Brancourt-en-Laonnois,BRANCOURT-EN-LAONNOIS,"02111","02","32","200071769",49.51651,3.41272
499,Brancourt-le-Grand,BRANCOURT-LE-GRAND,"02112","02","32","240200493",49.98055,3.39439
500,Brasles,BRASLES,"02114","02","32","200072031",49.05702,3.42403
501,Braye-en-Laonnois,BRAYE-EN-LAONNOIS,"02115","02","32","240200592",49.43740,3.60987
502,Braye-en-Thiérache,BRAYE-EN-THIERACHE,"02116","02","32","240200444",49.76805,3.96213
503,Bray-Saint-Christophe,BRAY-SAINT-CHRISTOPHE,"02117","02","32","200071892",49.77414,3.14159
504,Braye,BRAYE,"02118","02","32","240200501",49.42239,3.37698
505,Brécy,BRECY,"02119","02","32","200072031",49.14037,3.42355
506,Brenelle,BRENELLE,"02120","02","32","240200501",49.36828,3.54436
507,Breny,BRENY,"02121","02","32","240200519",49.18426,3.35001
508,Brie,BRIE,"02122","02","32","200071785",49.59737,3.47317
509,Brissay-Choigny,BRISSAY-CHOIGNY,"02123","02","32","200040426",49.72300,3.39715
510,Brissy-Hamégicourt,BRISSY-HAMEGICOURT,"02124","02","32","200040426",49.74286,3.39993
511,Brumetz,BRUMETZ,"02125","02","32","200072031",49.11035,3.15335
512,Brunehamel,BRUNEHAMEL,"02126","02","32","240200634",49.77138,4.18626
513,Bruyères-sur-Fère,BRUYERES-SUR-FERE,"02127","02","32","200072031",49.19968,3.44542
514,Bruyères-et-Montbérault,BRUYERES-ET-MONTBERAULT,"02128","02","32","200043495",49.52479,3.66953
515,Bruys,BRUYS,"02129","02","32","240200501",49.26192,3.56852
516,Bucilly,BUCILLY,"02130","02","32","240200600",49.86636,4.09342
517,Bucy-le-Long,BUCY-LE-LONG,"02131","02","32","240200501",49.38797,3.39852
518,Bucy-lès-Cerny,BUCY-LES-CERNY,"02132","02","32","200043495",49.57910,3.49661
519,Bucy-lès-Pierrepont,BUCY-LES-PIERREPONT,"02133","02","32","240200576",49.64635,3.90311
520,Buire,BUIRE,"02134","02","32","240200600",49.90762,4.05680
521,Buironfosse,BUIRONFOSSE,"02135","02","32","240200444",49.95822,3.83828
522,Burelles,BURELLES,"02136","02","32","240200444",49.76880,3.91169
523,Bussiares,BUSSIARES,"02137","02","32","200072031",49.07655,3.25034
524,Buzancy,BUZANCY,"02138","02","32","240200519",49.31025,3.34796
525,Caillouël-Crépigny,CAILLOUEL-CREPIGNY,"02139","02","32","200071785",49.61775,3.12171
526,Camelin,CAMELIN,"02140","02","32","200071769",49.52050,3.12762
527,La Capelle,LA CAPELLE,"02141","02","32","240200444",49.97353,3.91330
528,Castres,CASTRES,"02142","02","32","200071892",49.80074,3.25338
529,Le Catelet,LE CATELET,"02143","02","32","240200493",50.00099,3.24319
530,Caulaincourt,CAULAINCOURT,"02144","02","32","240200493",49.86484,3.11103
531,Caumont,CAUMONT,"02145","02","32","200071785",49.63768,3.17292
532,Celles-lès-Condé,CELLES-LES-CONDE,"02146","02","32","200072031",49.01485,3.56946
533,Celles-sur-Aisne,CELLES-SUR-AISNE,"02148","02","32","240200501",49.41564,3.47519
534,Cerizy,CERIZY,"02149","02","32","200040426",49.76661,3.33211
535,Cerny-en-Laonnois,CERNY-EN-LAONNOIS,"02150","02","32","200043495",49.45020,3.67912
536,Cerny-lès-Bucy,CERNY-LES-BUCY,"02151","02","32","200043495",49.57778,3.54625
537,Cerseuil,CERSEUIL,"02152","02","32","240200501",49.32450,3.51743
538,Cessières-Suzy,CESSIERES-SUZY,"02153","02","32","200043495",49.55801,3.48119
539,Chacrise,CHACRISE,"02154","02","32","240200519",49.29993,3.39749
540,Chaillevois,CHAILLEVOIS,"02155","02","32","200071769",49.50801,3.52223
541,Chalandry,CHALANDRY,"02156","02","32","240200469",49.67026,3.64455
542,Chambry,CHAMBRY,"02157","02","32","200043495",49.59863,3.67181
543,Chamouille,CHAMOUILLE,"02158","02","32","200043495",49.47257,3.67081
544,Champs,CHAMPS,"02159","02","32","200071769",49.54391,3.26159
545,Chaourse,CHAOURSE,"02160","02","32","240200634",49.70058,3.98596
546,La Chapelle-sur-Chézy,LA CHAPELLE-SUR-CHEZY,"02162","02","32","240200584",48.94954,3.37633
547,Charly-sur-Marne,CHARLY-SUR-MARNE,"02163","02","32","240200584",48.98751,3.29227
548,Le Charmel,LE CHARMEL,"02164","02","32","200072031",49.11243,3.54157
549,Charmes,CHARMES,"02165","02","32","200071785",49.65091,3.38481
550,Chartèves,CHARTEVES,"02166","02","32","200072031",49.08994,3.50887
551,Chassemy,CHASSEMY,"02167","02","32","240200501",49.37796,3.50221
552,Château-Thierry,CHATEAU-THIERRY,"02168","02","32","200072031",49.05643,3.38154
553,Châtillon-lès-Sons,CHATILLON-LES-SONS,"02169","02","32","240200469",49.76191,3.70287
554,Châtillon-sur-Oise,CHATILLON-SUR-OISE,"02170","02","32","200040426",49.79393,3.41691
555,Chaudardes,CHAUDARDES,"02171","02","32","240200576",49.39644,3.78926
556,Chaudun,CHAUDUN,"02172","02","32","240200519",49.31526,3.25272
557,Chauny,CHAUNY,"02173","02","32","200071785",49.61954,3.21914
558,Chavignon,CHAVIGNON,"02174","02","32","240200501",49.47903,3.51869
559,Chavigny,CHAVIGNY,"02175","02","32","240200477",49.42306,3.30540
560,Chavonne,CHAVONNE,"02176","02","32","240200501",49.40753,3.56238
561,Chérêt,CHERET,"02177","02","32","200043495",49.51429,3.68690
562,Chermizy-Ailles,CHERMIZY-AILLES,"02178","02","32","240200592",49.46349,3.72021
563,Chéry-Chartreuve,CHERY-CHARTREUVE,"02179","02","32","240200501",49.25568,3.60473
564,Chéry-lès-Pouilly,CHERY-LES-POUILLY,"02180","02","32","240200469",49.64894,3.59386
565,Chéry-lès-Rozoy,CHERY-LES-ROZOY,"02181","02","32","240200634",49.72247,4.10152
566,Chevennes,CHEVENNES,"02182","02","32","240200444",49.81803,3.73628
567,Chevregny,CHEVREGNY,"02183","02","32","240200592",49.46573,3.59339
568,Chevresis-Monceau,CHEVRESIS-MONCEAU,"02184","02","32","200040426",49.76168,3.58283
569,Chézy-en-Orxois,CHEZY-EN-ORXOIS,"02185","02","32","200072031",49.12687,3.16801
570,Chézy-sur-Marne,CHEZY-SUR-MARNE,"02186","02","32","240200584",48.98442,3.38235
571,Chierry,CHIERRY,"02187","02","32","200072031",49.03477,3.43402
572,Chigny,CHIGNY,"02188","02","32","200071983",49.93025,3.77661
573,Chivres-en-Laonnois,CHIVRES-EN-LAONNOIS,"02189","02","32","240200576",49.62690,3.85548
574,Chivres-Val,CHIVRES-VAL,"02190","02","32","240200501",49.40293,3.43876
575,Chivy-lès-Étouvelles,CHIVY-LES-ETOUVELLES,"02191","02","32","200043495",49.53285,3.58505
576,Chouy,CHOUY,"02192","02","32","200071991",49.21697,3.24754
577,Cierges,CIERGES,"02193","02","32","200072031",49.16457,3.60474
578,Cilly,CILLY,"02194","02","32","240200469",49.74922,3.84043
579,Ciry-Salsogne,CIRY-SALSOGNE,"02195","02","32","240200501",49.36727,3.46761
580,Clacy-et-Thierret,CLACY-ET-THIERRET,"02196","02","32","200043495",49.55242,3.56568
581,Clairfontaine,CLAIRFONTAINE,"02197","02","32","240200444",49.97409,3.98639
582,Clamecy,CLAMECY,"02198","02","32","240200501",49.42855,3.36381
583,Clastres,CLASTRES,"02199","02","32","200071892",49.74916,3.23055
